Sport,Venue,Zone,Session Code,Date,Games Day,Session Type,Session Description,Start Time,End Time,Date_parsed,is_medal_event,Indoor_Outdoor,Neighborhood,my_interest,price_tier_est,parking_notes,conflict
3x3 Basketball,Valley Complex 3,Valley,BK301,"Sunday, July 16, 2028",2.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),14:00,16:00,2028-07-16,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK302,"Sunday, July 16, 2028",2.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),17:30,19:30,2028-07-16,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK303,"Sunday, July 16, 2028",2.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),21:00,23:00,2028-07-16,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK304,"Monday, July 17, 2028",3.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),14:00,16:00,2028-07-17,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK305,"Monday, July 17, 2028",3.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),17:30,19:30,2028-07-17,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK306,"Monday, July 17, 2028",3.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),21:00,23:00,2028-07-17,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK307,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),14:00,16:00,2028-07-18,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK308,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),17:30,19:30,2028-07-18,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK309,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),21:00,23:00,2028-07-18,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK310,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),14:00,16:00,2028-07-19,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK311,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),17:30,19:30,2028-07-19,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK312,"Wednesday, July 19, 2028",5.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),21:00,23:00,2028-07-19,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK313,"Thursday, July 20, 2028",6.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),14:00,16:00,2028-07-20,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK314,"Thursday, July 20, 2028",6.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),17:30,19:30,2028-07-20,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK315,"Thursday, July 20, 2028",6.0,Preliminary,Men's Pool Round (2 Games) | Women's Pool Round (2 Games),21:00,23:00,2028-07-20,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK316,"Friday, July 21, 2028",7.0,Preliminary,Men's Play-In (2 Games) | Women's Play-In (2 Games),14:00,16:00,2028-07-21,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK317,"Friday, July 21, 2028",7.0,Quarterfinal,Men's Quarterfinal (2 Games) | Women's Quarterfinal (2 Games),17:30,19:30,2028-07-21,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK318,"Friday, July 21, 2028",7.0,Quarterfinal,Men's Quarterfinal (2 Games) | Women's Quarterfinal (2 Games),21:00,23:00,2028-07-21,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK319,"Saturday, July 22, 2028",8.0,Semifinal,Men's Semifinal (2 Games) | Women's Semifinal (2 Games),17:00,19:00,2028-07-22,False,outdoor,Van Nuys,,,,
3x3 Basketball,Valley Complex 3,Valley,BK320,"Saturday, July 22, 2028",8.0,Final,Men's Bronze Medal Game | Women's Bronze Medal Game | Men's Gold Medal Game | Women's Gold Medal Game,21:00,23:30,2028-07-22,True,outdoor,Van Nuys,,,,
Archery,,Carson,ARC01,"Wednesday, July 19, 2028",5.0,,Not Ticketed | Women's Compound Qualification Round | Men's Recurve Qualification Round,9:30,12:00,2028-07-19,False,Unknown,Unknown,,,,
Archery,,Carson,ARC02,"Wednesday, July 19, 2028",5.0,,Not Ticketed | Men's Compound Qualification Round | Women's Recurve Qualification Round,13:30,16:30,2028-07-19,False,Unknown,Unknown,,,,
Archery,Carson Stadium,Carson,ARC03,"Friday, July 21, 2028",7.0,Final,Compound Mixed Team 1/8 Elimination Round | Compound Mixed Team Quarterfinal | Compound Mixed Team Semifinal | Compound Mixed Team Bronze Medal Match | Compound Mixed Team Gold Medal Match,19:30,23:15,2028-07-21,True,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC04,"Saturday, July 22, 2028",8.0,Preliminary,Recurve Men's Individual 1/32 Elimination Round | Recurve Women's Individual 1/32 Elimination Round,9:30,12:35,2028-07-22,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC05,"Saturday, July 22, 2028",8.0,Preliminary,Recurve Men's Individual 1/32 Elimination Round | Recurve Women's Individual 1/32 Elimination Round | Recurve Men's Individual 1/16 Elimination Round | Recurve Women's Individual 1/16 Elimination Round,20:00,22:35,2028-07-22,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC06,"Sunday, July 23, 2028",9.0,Preliminary,Recurve Men's Individual 1/32 Elimination Round | Recurve Women's Individual 1/32 Elimination Round | Recurve Men's Individual 1/16 Elimination Round | Recurve Women's Individual 1/16 Elimination Round,9:30,12:35,2028-07-23,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC07,"Sunday, July 23, 2028",9.0,Preliminary,Recurve Men's Individual 1/32 Elimination Round | Recurve Women's Individual 1/32 Elimination Round | Recurve Men's Individual 1/16 Elimination Round | Recurve Women's Individual 1/16 Elimination Round,20:00,22:35,2028-07-23,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC08,"Monday, July 24, 2028",10.0,Preliminary,Recurve Women's Individual 1/32 Elimination Round | Recurve Women's Individual 1/16 Elimination Round,10:30,12:40,2028-07-24,False,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC09,"Monday, July 24, 2028",10.0,Final,Recurve Men's Team Quarterfinal | Recurve Men's Team Semifinal | Recurve Men's Team Bronze Medal Match | Recurve Men's Team Gold Medal Match,19:30,23:10,2028-07-24,True,outdoor,Carson,,,,
Archery,Carson Stadium,Carson,ARC10,"Tuesday, July 25, 2028",11.0,Preliminary,Recurve Men's Individual 1/32 Elimination Round | Recurve Men's Individual 1/16 Elimination Round,10:30,12:40,2028-07-25,False,outdoor,Carson,,,,
